mode,path,run,time,stats
hyper,/hot/data/github_daily/2021-10-15.json,2,9.58643,"{""input"":{""input_file_count"":1,""total_input_row_count"":1078139,""normal"":1078139,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":21313,""except"":0},""timings"":{""fast_path_execution_time"":7.85747,""general_and_interpreter_time"":9.847e-06,""compile_time"":0.0496423,""hyperspecialization_time"":1.57875},""hyper_active"":true}"
global,/hot/data/github_daily/2011-10-15.json,2,1.35774,"{""input"":{""input_file_count"":1,""total_input_row_count"":48899,""normal"":0,""general"":47481,""fallback"":1418,""unresolved"":0},""output"":{""normal"":1418,""except"":0},""timings"":{""fast_path_execution_time"":0.447793,""general_and_interpreter_time"":0.762469,""compile_time"":0.0481759},""hyper_active"":false}"
global,/hot/data/github_daily/2012-10-15.json,2,18.1839,"{""input"":{""input_file_count"":1,""total_input_row_count"":165692,""normal"":0,""general"":8139,""fallback"":157553,""unresolved"":0},""output"":{""normal"":5907,""except"":0},""timings"":{""fast_path_execution_time"":1.14577,""general_and_interpreter_time"":16.8895,""compile_time"":0.0508334},""hyper_active"":false}"
global,/hot/data/github_daily/2013-10-15.json,2,35.4118,"{""input"":{""input_file_count"":1,""total_input_row_count"":296456,""normal"":0,""general"":10725,""fallback"":285731,""unresolved"":0},""output"":{""normal"":10628,""except"":0},""timings"":{""fast_path_execution_time"":2.39943,""general_and_interpreter_time"":32.8692,""compile_time"":0.0465626},""hyper_active"":false}"
global,/hot/data/github_daily/2014-10-15.json,2,99.8801,"{""input"":{""input_file_count"":1,""total_input_row_count"":476393,""normal"":0,""general"":637,""fallback"":475756,""unresolved"":0},""output"":{""normal"":16014,""except"":0},""timings"":{""fast_path_execution_time"":8.94069,""general_and_interpreter_time"":90.789,""compile_time"":0.0467052},""hyper_active"":false}"
global,/hot/data/github_daily/2015-10-15.json,2,23.944,"{""input"":{""input_file_count"":1,""total_input_row_count"":737714,""normal"":0,""general"":712413,""fallback"":25301,""unresolved"":0},""output"":{""normal"":25301,""except"":0},""timings"":{""fast_path_execution_time"":8.86128,""general_and_interpreter_time"":14.9253,""compile_time"":0.0492275},""hyper_active"":false}"
global,/hot/data/github_daily/2016-10-15.json,2,18.8982,"{""input"":{""input_file_count"":1,""total_input_row_count"":678134,""normal"":0,""general"":658722,""fallback"":19412,""unresolved"":0},""output"":{""normal"":19412,""except"":0},""timings"":{""fast_path_execution_time"":6.11093,""general_and_interpreter_time"":12.636,""compile_time"":0.0482164},""hyper_active"":false}"
global,/hot/data/github_daily/2017-10-15.json,2,25.7544,"{""input"":{""input_file_count"":1,""total_input_row_count"":910100,""normal"":0,""general"":883993,""fallback"":26107,""unresolved"":0},""output"":{""normal"":26107,""except"":0},""timings"":{""fast_path_execution_time"":9.36702,""general_and_interpreter_time"":16.2221,""compile_time"":0.0481782},""hyper_active"":false}"
global,/hot/data/github_daily/2018-10-15.json,2,51.8784,"{""input"":{""input_file_count"":1,""total_input_row_count"":1522655,""normal"":0,""general"":1478251,""fallback"":44404,""unresolved"":0},""output"":{""normal"":44404,""except"":0},""timings"":{""fast_path_execution_time"":18.5326,""general_and_interpreter_time"":33.1909,""compile_time"":0.0488988},""hyper_active"":false}"
global,/hot/data/github_daily/2019-10-15.json,2,79.5042,"{""input"":{""input_file_count"":1,""total_input_row_count"":2134789,""normal"":0,""general"":2073452,""fallback"":61337,""unresolved"":0},""output"":{""normal"":61337,""except"":0},""timings"":{""fast_path_execution_time"":28.4954,""general_and_interpreter_time"":50.8483,""compile_time"":0.0503667},""hyper_active"":false}"
