"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","DIV_AIRPORT_LANDINGS","DIV_REACHED_DEST","DIV_ACTUAL_ELAPSED_TIME","DIV_ARR_DELAY","DIV_DISTANCE","DIV1_AIRPORT","DIV1_AIRPORT_ID","DIV1_AIRPORT_SEQ_ID","DIV1_WHEELS_ON","DIV1_TOTAL_GTIME","DIV1_LONGEST_GTIME","DIV1_WHEELS_OFF","DIV1_TAIL_NUM","DIV2_AIRPORT","DIV2_AIRPORT_ID","DIV2_AIRPORT_SEQ_ID","DIV2_WHEELS_ON","DIV2_TOTAL_GTIME","DIV2_LONGEST_GTIME","DIV2_WHEELS_OFF","DIV2_TAIL_NUM","DIV3_AIRPORT","DIV3_AIRPORT_ID","DIV3_AIRPORT_SEQ_ID","DIV3_WHEELS_ON","DIV3_TOTAL_GTIME","DIV3_LONGEST_GTIME","DIV3_WHEELS_OFF","DIV3_TAIL_NUM","DIV4_AIRPORT","DIV4_AIRPORT_ID","DIV4_AIRPORT_SEQ_ID","DIV4_WHEELS_ON","DIV4_TOTAL_GTIME","DIV4_LONGEST_GTIME","DIV4_WHEELS_OFF","DIV4_TAIL_NUM","DIV5_AIRPORT","DIV5_AIRPORT_ID","DIV5_AIRPORT_SEQ_ID","DIV5_WHEELS_ON","DIV5_TOTAL_GTIME","DIV5_LONGEST_GTIME","DIV5_WHEELS_OFF","DIV5_TAIL_NUM",
2021,4,11,11,4,2021-11-11,"YV",20378,"YV","N88325","6222",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11624,1162403,31624,"EYW","Key West, FL","FL","12","Florida",33,"1230","1230",0.00,0.00,0.00,0,"1200-1259",40.00,"1310","1625",30.00,"1609","1655",46.00,46.00,1.00,3,"1600-1659",0.00,"",0.00,159.00,205.00,135.00,1.00,915.00,4,0.00,0.00,46.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,17,3,2021-11-17,"YV",20378,"YV","N89362","6056",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1705","1702",-3.00,0.00,0.00,-1,"1700-1759",54.00,"1756","1848",7.00,"1831","1855",24.00,24.00,1.00,1,"1800-1859",0.00,"",0.00,86.00,113.00,52.00,1.00,229.00,1,0.00,0.00,24.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,17,3,2021-11-17,"YV",20378,"YV","N89362","6066",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1045","1045",0.00,0.00,0.00,0,"1000-1059",50.00,"1135","1409",5.00,"1353","1414",21.00,21.00,1.00,1,"1300-1359",0.00,"",0.00,128.00,149.00,94.00,1.00,606.00,3,0.00,0.00,21.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,9,2,2021-11-09,"YV",20378,"YV","N89349","6038",11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1820","1817",-3.00,0.00,0.00,-1,"1800-1859",27.00,"1844","1839",30.00,"1854","1909",15.00,15.00,1.00,1,"1800-1859",0.00,"",0.00,94.00,112.00,55.00,1.00,264.00,2,0.00,0.00,15.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,17,3,2021-11-17,"YV",20378,"YV","N85354","6079",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL","12","Florida",33,"0825","0824",-1.00,0.00,0.00,-1,"0800-0859",55.00,"0919","1134",26.00,"1103","1200",57.00,57.00,1.00,3,"1100-1159",0.00,"",0.00,158.00,216.00,135.00,1.00,849.00,4,0.00,0.00,57.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,15,1,2021-11-15,"YV",20378,"YV","N88341","6145",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,"1247","1247",0.00,0.00,0.00,0,"1200-1259",54.00,"1341","1535",6.00,"1513","1541",28.00,28.00,1.00,1,"1500-1559",0.00,"",0.00,146.00,174.00,114.00,1.00,693.00,3,0.00,0.00,28.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,3,3,2021-11-03,"YV",20378,"YV","N89349","6312",14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1630","1625",-5.00,0.00,0.00,-1,"1600-1659",37.00,"1702","1849",8.00,"1840","1857",17.00,17.00,1.00,1,"1800-1859",0.00,"",0.00,190.00,212.00,167.00,1.00,956.00,4,0.00,0.00,17.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,15,1,2021-11-15,"YV",20378,"YV","N87345","6153",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1235","1235",0.00,0.00,0.00,0,"1200-1259",33.00,"1308","1401",13.00,"1358","1414",16.00,16.00,1.00,1,"1300-1359",0.00,"",0.00,83.00,99.00,53.00,1.00,229.00,1,0.00,0.00,16.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,9,2,2021-11-09,"YV",20378,"YV","N85340","6309",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,"1007","0957",-10.00,0.00,0.00,-1,"1000-1059",24.00,"1021","1349",34.00,"1400","1423",23.00,23.00,1.00,1,"1400-1459",0.00,"",0.00,173.00,206.00,148.00,1.00,1157.00,5,0.00,0.00,23.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,11,4,2021-11-11,"YV",20378,"YV","N80348","6018",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"1045","1040",-5.00,0.00,0.00,-1,"1000-1059",11.00,"1051","1149",34.00,"1203","1223",20.00,20.00,1.00,1,"1200-1259",0.00,"",0.00,138.00,163.00,118.00,1.00,599.00,3,0.00,0.00,20.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,20,6,2021-11-20,"YV",20378,"YV","N89315","6185",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,"1240","1239",-1.00,0.00,0.00,-1,"1200-1259",20.00,"1259","1446",30.00,"1459","1516",17.00,17.00,1.00,1,"1400-1459",0.00,"",0.00,139.00,157.00,107.00,1.00,630.00,3,0.00,0.00,17.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,3,3,2021-11-03,"YV",20378,"YV","N85370","6150",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1800","1759",-1.00,0.00,0.00,-1,"1800-1859",73.00,"1912","2146",2.00,"2120","2148",28.00,28.00,1.00,1,"2100-2159",0.00,"",0.00,140.00,169.00,94.00,1.00,717.00,3,0.00,0.00,28.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,11,4,2021-11-11,"YV",20378,"YV","N85370","6056",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1705","1704",-1.00,0.00,0.00,-1,"1700-1759",50.00,"1754","1845",7.00,"1831","1852",21.00,21.00,1.00,1,"1800-1859",0.00,"",0.00,86.00,108.00,51.00,1.00,229.00,1,0.00,0.00,21.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,11,4,2021-11-11,"YV",20378,"YV","N85358","6062",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,11278,1127805,30852,"DCA","Washington, DC","VA","51","Virginia",38,"1100","1100",0.00,0.00,0.00,0,"1100-1159",55.00,"1155","1434",6.00,"1401","1440",39.00,39.00,1.00,2,"1400-1459",0.00,"",0.00,121.00,160.00,99.00,1.00,612.00,3,0.00,0.00,39.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,5,5,2021-11-05,"YV",20378,"YV","N87365","6183",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,13158,1315805,33158,"MAF","Midland/Odessa, TX","TX","48","Texas",74,"0727","0725",-2.00,0.00,0.00,-1,"0700-0759",12.00,"0737","1010",3.00,"0905","1013",68.00,68.00,1.00,4,"0900-0959",0.00,"",0.00,98.00,168.00,153.00,1.00,429.00,2,0.00,0.00,68.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,11,4,2021-11-11,"YV",20378,"YV","N86324","6078",11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,"1445","1440",-5.00,0.00,0.00,-1,"1400-1459",19.00,"1459","1616",26.00,"1617","1642",25.00,25.00,1.00,1,"1600-1659",0.00,"",0.00,92.00,122.00,77.00,1.00,388.00,2,0.00,0.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,3,3,2021-11-03,"YV",20378,"YV","N89313","6180",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1450","1450",0.00,0.00,0.00,0,"1400-1459",55.00,"1545","1814",11.00,"1756","1825",29.00,29.00,1.00,1,"1700-1759",0.00,"",0.00,126.00,155.00,89.00,1.00,689.00,3,0.00,0.00,29.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,21,7,2021-11-21,"YV",20378,"YV","N86375","6168",14683,1468305,33214,"SAT","San Antonio, TX","TX","48","Texas",74,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1224","1218",-6.00,0.00,0.00,-1,"1200-1259",26.00,"1244","1349",6.00,"1330","1355",25.00,25.00,1.00,1,"1300-1359",0.00,"",0.00,66.00,97.00,65.00,1.00,191.00,1,0.00,0.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,3,3,2021-11-03,"YV",20378,"YV","N88359","6200",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1740","1736",-4.00,0.00,0.00,-1,"1700-1759",22.00,"1758","1834",44.00,"1849","1918",29.00,29.00,1.00,1,"1800-1859",0.00,"",0.00,69.00,102.00,36.00,1.00,157.00,1,0.00,0.00,29.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,17,3,2021-11-17,"YV",20378,"YV","N87319","6293",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,13931,1393102,33667,"ORF","Norfolk, VA","VA","51","Virginia",38,"1000","0958",-2.00,0.00,0.00,-1,"1000-1059",25.00,"1023","1420",6.00,"1358","1426",28.00,28.00,1.00,1,"1300-1359",0.00,"",0.00,178.00,208.00,177.00,1.00,1201.00,5,0.00,0.00,28.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,6,6,2021-11-06,"YV",20378,"YV","N84378","6204",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11278,1127805,30852,"DCA","Washington, DC","VA","51","Virginia",38,"1805","1805",0.00,0.00,0.00,0,"1800-1859",20.00,"1825","2156",19.00,"2200","2215",15.00,15.00,1.00,1,"2200-2259",0.00,"",0.00,175.00,190.00,151.00,1.00,1208.00,5,0.00,0.00,15.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,6,6,2021-11-06,"YV",20378,"YV","N89313","6251",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL","12","Florida",33,"0955","0955",0.00,0.00,0.00,0,"0900-0959",28.00,"1023","1320",3.00,"1306","1323",17.00,17.00,1.00,1,"1300-1359",0.00,"",0.00,131.00,148.00,117.00,1.00,796.00,4,0.00,0.00,17.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,5,5,2021-11-05,"YV",20378,"YV","N85323","6136",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1420","1420",0.00,0.00,0.00,0,"1400-1459",23.00,"1443","1909",6.00,"1847","1915",28.00,28.00,1.00,1,"1800-1859",0.00,"",0.00,207.00,235.00,206.00,1.00,1416.00,6,0.00,0.00,28.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,7,7,2021-11-07,"YV",20378,"YV","N87345","6309",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,"1007","1006",-1.00,0.00,0.00,-1,"1000-1059",18.00,"1024","1355",23.00,"1400","1418",18.00,18.00,1.00,1,"1400-1459",0.00,"",0.00,173.00,192.00,151.00,1.00,1157.00,5,0.00,0.00,18.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,30,2,2021-11-30,"YV",20378,"YV","N82338","6083",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,"0645","0645",0.00,0.00,0.00,0,"0600-0659",32.00,"0717","0801",15.00,"0759","0816",17.00,17.00,1.00,1,"0700-0759",0.00,"",0.00,134.00,151.00,104.00,1.00,599.00,3,0.00,0.00,17.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,30,2,2021-11-30,"YV",20378,"YV","N88346","6161",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"0630","0628",-2.00,0.00,0.00,-1,"0600-0659",41.00,"0709","0845",14.00,"0834","0859",25.00,25.00,1.00,1,"0800-0859",0.00,"",0.00,184.00,211.00,156.00,1.00,912.00,4,0.00,0.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,30,2,2021-11-30,"YV",20378,"YV","N88359","6167",14685,1468502,34685,"SAV","Savannah, GA","GA","13","Georgia",34,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1645","1637",-8.00,0.00,0.00,-1,"1600-1659",18.00,"1655","1802",47.00,"1834","1849",15.00,15.00,1.00,1,"1800-1859",0.00,"",0.00,169.00,192.00,127.00,1.00,851.00,4,0.00,0.00,15.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,30,2,2021-11-30,"YV",20378,"YV","N86322","6291",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1420","1417",-3.00,0.00,0.00,-1,"1400-1459",34.00,"1451","1716",18.00,"1712","1734",22.00,22.00,1.00,1,"1700-1759",0.00,"",0.00,172.00,197.00,145.00,1.00,1034.00,5,0.00,0.00,22.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,30,2,2021-11-30,"YV",20378,"YV","N85351","6342",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"0545","0545",0.00,0.00,0.00,0,"0001-0559",64.00,"0649","0919",14.00,"0851","0933",42.00,42.00,1.00,2,"0800-0859",0.00,"",0.00,186.00,228.00,150.00,1.00,1034.00,5,0.00,0.00,42.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,26,5,2021-11-26,"YV",20378,"YV","N88330","6227",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,"1805","1802",-3.00,0.00,0.00,-1,"1800-1859",13.00,"1815","2116",9.00,"2155","2125",-30.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,170.00,143.00,121.00,1.00,964.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,26,5,2021-11-26,"YV",20378,"YV","N82333","6228",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"1230","1227",-3.00,0.00,0.00,-1,"1200-1259",13.00,"1240","1319",4.00,"1346","1323",-23.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,76.00,56.00,39.00,1.00,224.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N87345","6228",12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"1230","1250",20.00,20.00,1.00,1,"1200-1259",9.00,"1259","1340",3.00,"1346","1343",-3.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,76.00,53.00,41.00,1.00,224.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N87345","6228",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,"1430","1426",-4.00,0.00,0.00,-1,"1400-1459",15.00,"1441","1523",5.00,"1550","1528",-22.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,80.00,62.00,42.00,1.00,224.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N86316","6064",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11066,1106606,31066,"CMH","Columbus, OH","OH","39","Ohio",44,"0725","0714",-11.00,0.00,0.00,-1,"0700-0759",9.00,"0723","1024",6.00,"1104","1030",-34.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,159.00,136.00,121.00,1.00,986.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N87364","6065",10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"2000","1959",-1.00,0.00,0.00,-1,"2000-2059",14.00,"2013","2156",5.00,"2230","2201",-29.00,0.00,0.00,-2,"2200-2259",0.00,"",0.00,150.00,122.00,103.00,1.00,657.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,26,5,2021-11-26,"YV",20378,"YV","N86371","6066",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1045","1041",-4.00,0.00,0.00,-1,"1000-1059",18.00,"1059","1321",6.00,"1353","1327",-26.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,128.00,106.00,82.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N84378","6066",13930,1393007,30977,"ORD","Chicago, IL","IL","17","Illinois",41,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1045","1040",-5.00,0.00,0.00,-1,"1000-1059",15.00,"1055","1319",11.00,"1353","1330",-23.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,128.00,110.00,84.00,1.00,606.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,26,5,2021-11-26,"YV",20378,"YV","N86371","6067",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,"1430","1426",-4.00,0.00,0.00,-1,"1400-1459",16.00,"1442","1628",6.00,"1622","1634",12.00,12.00,0.00,0,"1600-1659",0.00,"",0.00,112.00,128.00,106.00,1.00,534.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,27,6,2021-11-27,"YV",20378,"YV","N84378","6067",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,"1430","1442",12.00,12.00,0.00,0,"1400-1459",19.00,"1501","1622",13.00,"1622","1635",13.00,13.00,0.00,0,"1600-1659",0.00,"",0.00,112.00,113.00,81.00,1.00,534.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,26,5,2021-11-26,"YV",20378,"YV","N86336","6069",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"2005","2003",-2.00,0.00,0.00,-1,"2000-2059",20.00,"2023","2106",4.00,"2128","2110",-18.00,0.00,0.00,-2,"2100-2159",0.00,"",0.00,83.00,67.00,43.00,1.00,224.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,24,3,2021-11-24,"YV",20378,"YV","N87302","6043",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1400","1400",0.00,0.00,0.00,0,"1400-1459",12.00,"1412","1655",11.00,"1707","1706",-1.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,187.00,186.00,163.00,1.00,1034.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,24,3,2021-11-24,"YV",20378,"YV","N88335","6044",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,"1950","1950",0.00,0.00,0.00,0,"1900-1959",25.00,"2015","2111",6.00,"2123","2117",-6.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,93.00,87.00,56.00,1.00,395.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2021,4,11,24,3,2021-11-24,"YV",20378,"YV","N86322","6046",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,12264,1226402,30852,"IAD","Washington, DC","VA","51","Virginia",38,"1215","1215",0.00,0.00,0.00,0,"1200-1259",12.00,"1227","1556",10.00,"1610","1606",-4.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,175.00,171.00,149.00,1.00,1172.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
